sensor_name,sensor_type,tracker,velocity_scale,mean_velocity_px_s,power_mW,required_fps,actual_fps,contrast_threshold,fps_fraction,price,mota,motp,idf1,id_switches,num_gt,num_pred
IMX462 (Sony),CIS,centroid,2000,2000,310.0,400.0,120.0,,1.0,~$20-30,-0.11600000000000003,0.33556824775005745,0.010357238169898295,44.0,1500.0,238.66666666666666
IMX462 (Sony),CIS,iou,10,10,310.0,2.0,120.0,,1.0,~$20-30,1.0,0.06211647353438376,1.0,0.0,1500.0,1500.0
IMX462 (Sony),CIS,iou,2000,2000,310.0,400.0,120.0,,1.0,~$20-30,-0.010222222222222207,0.16559371709588241,0.00654738608706669,2.0,1500.0,27.333333333333332
IMX462 (Sony),CIS,iou,50,50,310.0,10.0,120.0,,1.0,~$20-30,1.0,0.07498100028651818,1.0,0.0,1500.0,1500.0
IMX462 (Sony),CIS,iou,100,100,310.0,20.0,120.0,,1.0,~$20-30,0.9866666666666667,0.09901746222403708,0.6311557788944724,5.0,1500.0,1485.0
IMX462 (Sony),CIS,iou,500,500,310.0,100.0,120.0,,1.0,~$20-30,0.22622222222222224,0.2702111390211972,0.03796404459285734,279.6666666666667,1500.0,765.6666666666666
IMX462 (Sony),CIS,iou,1000,1000,310.0,200.0,120.0,,1.0,~$20-30,-0.04422222222222224,0.3230821012812329,0.008517542781462708,61.333333333333336,1500.0,143.66666666666666
IMX462 (Sony),CIS,iou,200,200,310.0,40.0,120.0,,1.0,~$20-30,0.9677777777777777,0.15604704097850183,0.34210526315789475,12.333333333333334,1500.0,1464.0
OV7251 (OmniVision),CIS,centroid,10,10,3.58,2.0,5.0,,0.04,~$3-5,0.12088888888888889,0.15669405907690084,0.15681688253682854,14.666666666666666,1500.0,196.0
OV7251 (OmniVision),CIS,centroid,500,500,3.58,100.0,5.0,,0.04,~$3-5,0.0028888888888888666,0.13376568337767739,0.005760350837638123,0.0,1500.0,4.333333333333333
OV7251 (OmniVision),CIS,centroid,50,50,3.58,10.0,5.0,,0.04,~$3-5,0.11933333333333333,0.24829408656626883,0.13247118070381483,13.666666666666666,1500.0,200.66666666666666
OV7251 (OmniVision),CIS,centroid,100,100,3.58,20.0,5.0,,0.04,~$3-5,0.05177777777777781,0.3058861453536559,0.07758897462767991,23.333333333333332,1500.0,191.0
OV7251 (OmniVision),CIS,centroid,200,200,3.58,40.0,5.0,,0.04,~$3-5,-0.0366666666666667,0.3211711176342736,0.01800645940563915,26.666666666666668,1500.0,129.0
IMX462 (Sony),CIS,sort,10,10,310.0,2.0,120.0,,1.0,~$20-30,1.0,0.041164566897448907,1.0,0.0,1500.0,1500.0
IMX462 (Sony),CIS,sort,50,50,310.0,10.0,120.0,,1.0,~$20-30,1.0,0.050020761011193036,1.0,0.0,1500.0,1500.0
IMX462 (Sony),CIS,sort,100,100,310.0,20.0,120.0,,1.0,~$20-30,0.9866666666666667,0.06877049077305745,0.6311557788944724,5.0,1500.0,1485.0
OV7251 (OmniVision),CIS,centroid,1000,1000,3.58,200.0,5.0,,0.04,~$3-5,0.0028888888888888666,0.1266161405803807,0.005760350837638123,0.0,1500.0,4.333333333333333
OV7251 (OmniVision),CIS,centroid,2000,2000,3.58,400.0,5.0,,0.04,~$3-5,0.0031111111111111014,0.1724011626882549,0.006202728493673571,0.0,1500.0,4.666666666666667
IMX462 (Sony),CIS,sort,200,200,310.0,40.0,120.0,,1.0,~$20-30,0.968,0.11284543324400227,0.34210526315789475,12.0,1500.0,1464.0
IMX462 (Sony),CIS,sort,500,500,310.0,100.0,120.0,,1.0,~$20-30,0.7733333333333333,0.23630443845024574,0.13603178978039063,62.333333333333336,1500.0,1283.6666666666667
OV7251 (OmniVision),CIS,iou,50,50,3.58,10.0,5.0,,0.04,~$3-5,0.10022222222222225,0.24322800299429295,0.08897592520180715,22.666666666666668,1500.0,178.33333333333334
OV7251 (OmniVision),CIS,iou,10,10,3.58,2.0,5.0,,0.04,~$3-5,0.12088888888888889,0.15669405907690084,0.15681688253682854,14.666666666666666,1500.0,196.0
OV7251 (OmniVision),CIS,iou,200,200,3.58,40.0,5.0,,0.04,~$3-5,-0.00177777777777773,0.22617557135963362,0.006165851218300944,1.6666666666666667,1500.0,13.666666666666666
OV7251 (OmniVision),CIS,iou,100,100,3.58,20.0,5.0,,0.04,~$3-5,0.0046666666666666705,0.3063112440159554,0.018681565256262272,29.666666666666668,1500.0,70.0
OV7251 (OmniVision),CIS,iou,1000,1000,3.58,200.0,5.0,,0.04,~$3-5,0.0028888888888888666,0.1266161405803807,0.005760350837638123,0.0,1500.0,4.333333333333333
OV7251 (OmniVision),CIS,iou,500,500,3.58,100.0,5.0,,0.04,~$3-5,0.0028888888888888666,0.13376568337767739,0.005760350837638123,0.0,1500.0,4.333333333333333
OV7251 (OmniVision),CIS,iou,2000,2000,3.58,400.0,5.0,,0.04,~$3-5,0.0031111111111111014,0.1724011626882549,0.006202728493673571,0.0,1500.0,4.666666666666667
IMX462 (Sony),CIS,sort,1000,1000,310.0,200.0,120.0,,1.0,~$20-30,-0.04044444444444443,0.31682575630803417,0.027371356613119815,78.33333333333333,1500.0,229.0
OV7251 (OmniVision),CIS,sort,1000,1000,3.58,200.0,5.0,,0.04,~$3-5,0.0028888888888888666,0.12661614058339352,0.005760350837638123,0.0,1500.0,4.333333333333333
OV7251 (OmniVision),CIS,sort,500,500,3.58,100.0,5.0,,0.04,~$3-5,0.0028888888888888666,0.133765683375921,0.005760350837638123,0.0,1500.0,4.333333333333333
IMX462 (Sony),CIS,sort,2000,2000,310.0,400.0,120.0,,1.0,~$20-30,-0.010000000000000009,0.16595287393521055,0.0065488127930041495,2.0,1500.0,27.0
OV7251 (OmniVision),CIS,sort,10,10,3.58,2.0,5.0,,0.04,~$3-5,0.12088888888888889,0.13922931302561242,0.15681688253682854,14.666666666666666,1500.0,196.0
OV7251 (OmniVision),CIS,sort,2000,2000,3.58,400.0,5.0,,0.04,~$3-5,0.0031111111111111014,0.17240116268978,0.006202728493673571,0.0,1500.0,4.666666666666667
OV7251 (OmniVision),CIS,sort,50,50,3.58,10.0,5.0,,0.04,~$3-5,0.10955555555555552,0.22986649924065294,0.10918585153032494,17.0,1500.0,184.66666666666666
OV7251 (OmniVision),CIS,sort,200,200,3.58,40.0,5.0,,0.04,~$3-5,-0.0015555555555555323,0.24426440417888326,0.0066015343164763,2.3333333333333335,1500.0,14.666666666666666
OV7251 (OmniVision),CIS,sort,100,100,3.58,20.0,5.0,,0.04,~$3-5,0.02688888888888889,0.2951631569472796,0.04429144127589513,24.0,1500.0,95.0
OV7251 (OmniVision),CIS,centroid,2000,2000,6.75,400.0,15.0,,0.12,~$3-5,0.0031111111111111014,0.1917945873115269,0.006202728493673571,0.0,1500.0,4.666666666666667
OV7251 (OmniVision),CIS,centroid,100,100,6.75,20.0,15.0,,0.12,~$3-5,0.45999999999999996,0.2013477368282166,0.40527512731798015,5.0,1500.0,697.6666666666666
OV7251 (OmniVision),CIS,centroid,10,10,6.75,2.0,15.0,,0.12,~$3-5,0.46822222222222226,0.1523284866540083,0.63780813532742,0.0,1500.0,702.3333333333334
OV7251 (OmniVision),CIS,centroid,50,50,6.75,10.0,15.0,,0.12,~$3-5,0.4697777777777778,0.16955514686947049,0.6279761435373198,0.3333333333333333,1500.0,705.0
OV7251 (OmniVision),CIS,centroid,200,200,6.75,40.0,15.0,,0.12,~$3-5,0.3826666666666667,0.27431397722558803,0.19641286384827797,23.666666666666668,1500.0,675.6666666666666
OV7251 (OmniVision),CIS,centroid,500,500,6.75,100.0,15.0,,0.12,~$3-5,-0.06244444444444445,0.3400716086861797,0.043672293524525375,96.0,1500.0,499.0
OV7251 (OmniVision),CIS,centroid,1000,1000,6.75,200.0,15.0,,0.12,~$3-5,-0.062222222222222255,0.3268932214640179,0.00778581647251175,20.333333333333332,1500.0,127.0
OV7251 (OmniVision),CIS,iou,2000,2000,6.75,400.0,15.0,,0.12,~$3-5,0.0031111111111111014,0.1917945873115269,0.006202728493673571,0.0,1500.0,4.666666666666667
OV7251 (OmniVision),CIS,iou,500,500,6.75,100.0,15.0,,0.12,~$3-5,-0.02244444444444449,0.30626442635950335,0.007601543574927379,33.0,1500.0,78.66666666666667
OV7251 (OmniVision),CIS,iou,50,50,6.75,10.0,15.0,,0.12,~$3-5,0.4697777777777778,0.16955514686947049,0.6279761435373198,0.3333333333333333,1500.0,705.0
OV7251 (OmniVision),CIS,iou,10,10,6.75,2.0,15.0,,0.12,~$3-5,0.46822222222222226,0.1523284866540083,0.63780813532742,0.0,1500.0,702.3333333333334
OV7251 (OmniVision),CIS,iou,100,100,6.75,20.0,15.0,,0.12,~$3-5,0.4551111111111111,0.20097951462956612,0.3755567289489882,7.666666666666667,1500.0,692.3333333333334
OV7251 (OmniVision),CIS,iou,1000,1000,6.75,200.0,15.0,,0.12,~$3-5,-0.003555555555555534,0.17461489943640243,0.006158594540793374,1.0,1500.0,15.666666666666666
OV7251 (OmniVision),CIS,iou,200,200,6.75,40.0,15.0,,0.12,~$3-5,0.2091111111111111,0.2664263404816742,0.06317326351726522,102.0,1500.0,463.6666666666667
OV7251 (OmniVision),CIS,sort,2000,2000,6.75,400.0,15.0,,0.12,~$3-5,0.0031111111111111014,0.19179458730945542,0.006202728493673571,0.0,1500.0,4.666666666666667
IMX327 (Sony),CIS,centroid,500,500,38.75,100.0,5.0,,0.08,~$15-25,0.0033333333333332993,0.06821857958500839,0.0066445182724252485,0.0,1500.0,5.0
IMX327 (Sony),CIS,centroid,200,200,38.75,40.0,5.0,,0.08,~$15-25,-0.0366666666666667,0.32105103079685415,0.020652067434250923,30.0,1500.0,146.33333333333334
IMX327 (Sony),CIS,centroid,100,100,38.75,20.0,5.0,,0.08,~$15-25,0.0911111111111111,0.2868054120794278,0.14345962636324572,12.666666666666666,1500.0,233.33333333333334
IMX327 (Sony),CIS,centroid,10,10,38.75,2.0,5.0,,0.08,~$15-25,0.16333333333333333,0.0791801116090499,0.2808022922636103,0.0,1500.0,245.0
IMX327 (Sony),CIS,centroid,50,50,38.75,10.0,5.0,,0.08,~$15-25,0.16155555555555554,0.20999564606756613,0.2792741165234002,0.0,1500.0,245.0
OV7251 (OmniVision),CIS,sort,50,50,6.75,10.0,15.0,,0.12,~$3-5,0.4697777777777778,0.1323007313559887,0.6279761435373198,0.3333333333333333,1500.0,705.0
OV7251 (OmniVision),CIS,sort,10,10,6.75,2.0,15.0,,0.12,~$3-5,0.46822222222222226,0.11859676444826989,0.63780813532742,0.0,1500.0,702.3333333333334
IMX327 (Sony),CIS,centroid,1000,1000,38.75,200.0,5.0,,0.08,~$15-25,0.0033333333333332993,0.065554893366203,0.0066445182724252485,0.0,1500.0,5.0
OV7251 (OmniVision),CIS,sort,200,200,6.75,40.0,15.0,,0.12,~$3-5,0.40088888888888885,0.23804699018473077,0.2095459148788608,21.0,1500.0,641.0
OV7251 (OmniVision),CIS,sort,100,100,6.75,20.0,15.0,,0.12,~$3-5,0.4597777777777778,0.1630583330418652,0.40261078110200216,6.0,1500.0,695.6666666666666
OV7251 (OmniVision),CIS,sort,500,500,6.75,100.0,15.0,,0.12,~$3-5,-0.02111111111111108,0.32718125849705487,0.016196187031615482,36.333333333333336,1500.0,104.0
OV7251 (OmniVision),CIS,sort,1000,1000,6.75,200.0,15.0,,0.12,~$3-5,-0.0046666666666666705,0.1458884980183809,0.006152785368895185,0.6666666666666666,1500.0,17.0
IMX327 (Sony),CIS,centroid,2000,2000,38.75,400.0,5.0,,0.08,~$15-25,0.0033333333333332993,0.05624523148515945,0.0066445182724252485,0.0,1500.0,5.0
IMX327 (Sony),CIS,iou,500,500,38.75,100.0,5.0,,0.08,~$15-25,0.0033333333333332993,0.06821857958500839,0.0066445182724252485,0.0,1500.0,5.0
IMX327 (Sony),CIS,iou,10,10,38.75,2.0,5.0,,0.08,~$15-25,0.16333333333333333,0.0791801116090499,0.2808022922636103,0.0,1500.0,245.0
IMX327 (Sony),CIS,iou,50,50,38.75,10.0,5.0,,0.08,~$15-25,0.15155555555555555,0.20637389677146234,0.2120260930397805,5.0,1500.0,235.0
IMX327 (Sony),CIS,iou,1000,1000,38.75,200.0,5.0,,0.08,~$15-25,0.0033333333333332993,0.065554893366203,0.0066445182724252485,0.0,1500.0,5.0
IMX327 (Sony),CIS,iou,100,100,38.75,20.0,5.0,,0.08,~$15-25,0.010888888888888911,0.263718515157833,0.0194237979347352,33.0,1500.0,78.66666666666667
IMX327 (Sony),CIS,iou,2000,2000,38.75,400.0,5.0,,0.08,~$15-25,0.0033333333333332993,0.05624523148515945,0.0066445182724252485,0.0,1500.0,5.0
IMX327 (Sony),CIS,iou,200,200,38.75,40.0,5.0,,0.08,~$15-25,-0.003333333333333336,0.1792487397481023,0.006583291776213408,4.0,1500.0,19.0
IMX327 (Sony),CIS,sort,500,500,38.75,100.0,5.0,,0.08,~$15-25,0.0033333333333332993,0.06821857958627692,0.0066445182724252485,0.0,1500.0,5.0
IMX327 (Sony),CIS,sort,2000,2000,38.75,400.0,5.0,,0.08,~$15-25,0.0033333333333332993,0.05624523148323635,0.0066445182724252485,0.0,1500.0,5.0
IMX327 (Sony),CIS,sort,200,200,38.75,40.0,5.0,,0.08,~$15-25,-0.003333333333333336,0.1749945493979889,0.006581849995692091,4.333333333333333,1500.0,19.333333333333332
IMX327 (Sony),CIS,sort,100,100,38.75,20.0,5.0,,0.08,~$15-25,0.052222222222222205,0.27506798503291013,0.06393959488953008,24.333333333333332,1500.0,134.0
IMX327 (Sony),CIS,sort,1000,1000,38.75,200.0,5.0,,0.08,~$15-25,0.0033333333333332993,0.06555489336180483,0.0066445182724252485,0.0,1500.0,5.0
IMX327 (Sony),CIS,sort,10,10,38.75,2.0,5.0,,0.08,~$15-25,0.16333333333333333,0.06980480351955547,0.2808022922636103,0.0,1500.0,245.0
IMX327 (Sony),CIS,sort,50,50,38.75,10.0,5.0,,0.08,~$15-25,0.15866666666666665,0.19509861872218118,0.2626652200729191,1.6666666666666667,1500.0,241.0
IMX327 (Sony),CIS,centroid,2000,2000,86.25,400.0,15.0,,0.25,~$15-25,0.0033333333333332993,0.05624523148515945,0.0066445182724252485,0.0,1500.0,5.0
IMX327 (Sony),CIS,centroid,50,50,86.25,10.0,15.0,,0.25,~$15-25,0.5,0.10085584606016651,0.6666666666666666,0.0,1500.0,750.0
IMX327 (Sony),CIS,centroid,100,100,86.25,20.0,15.0,,0.25,~$15-25,0.48933333333333334,0.15411205559353516,0.42251004912907547,5.0,1500.0,739.0
IMX327 (Sony),CIS,centroid,10,10,86.25,2.0,15.0,,0.25,~$15-25,0.5,0.06395159565324392,0.6666666666666666,0.0,1500.0,750.0
IMX327 (Sony),CIS,centroid,500,500,86.25,100.0,15.0,,0.25,~$15-25,-0.05488888888888884,0.3352711419423844,0.05099947675118371,99.0,1500.0,565.3333333333334
IMX327 (Sony),CIS,centroid,200,200,86.25,40.0,15.0,,0.25,~$15-25,0.4288888888888889,0.25370560433824324,0.2174174174174174,21.333333333333332,1500.0,720.0
IMX327 (Sony),CIS,centroid,1000,1000,86.25,200.0,15.0,,0.25,~$15-25,-0.07244444444444446,0.30295966842414424,0.008906617131160208,23.0,1500.0,147.0
IMX327 (Sony),CIS,iou,500,500,86.25,100.0,15.0,,0.25,~$15-25,-0.028888888888888964,0.3198345003461942,0.007943854611402878,37.333333333333336,1500.0,94.66666666666667
IMX327 (Sony),CIS,iou,100,100,86.25,20.0,15.0,,0.25,~$15-25,0.48933333333333334,0.15411205559353516,0.42251004912907547,5.0,1500.0,739.0
IMX327 (Sony),CIS,iou,50,50,86.25,10.0,15.0,,0.25,~$15-25,0.5,0.10085584606016651,0.6666666666666666,0.0,1500.0,750.0
IMX327 (Sony),CIS,iou,2000,2000,86.25,400.0,15.0,,0.25,~$15-25,0.0033333333333332993,0.05624523148515945,0.0066445182724252485,0.0,1500.0,5.0
IMX327 (Sony),CIS,iou,10,10,86.25,2.0,15.0,,0.25,~$15-25,0.5,0.06395159565324392,0.6666666666666666,0.0,1500.0,750.0
IMX327 (Sony),CIS,iou,200,200,86.25,40.0,15.0,,0.25,~$15-25,0.2886666666666667,0.24647295817776904,0.1007524651535263,91.0,1500.0,550.6666666666666
IMX327 (Sony),CIS,iou,1000,1000,86.25,200.0,15.0,,0.25,~$15-25,-0.0033333333333334103,0.09958064295284885,0.006594868118780141,1.3333333333333333,1500.0,16.333333333333332
IMX327 (Sony),CIS,sort,2000,2000,86.25,400.0,15.0,,0.25,~$15-25,0.0033333333333332993,0.05624523148323635,0.0066445182724252485,0.0,1500.0,5.0
AR0234 (ON Semi),CIS,centroid,500,500,20.0,100.0,5.0,,0.04,~$20-40,0.0028888888888888666,0.07608835518902306,0.005760350837638123,0.0,1500.0,4.333333333333333
AR0234 (ON Semi),CIS,centroid,10,10,20.0,2.0,5.0,,0.04,~$20-40,0.12088888888888889,0.0944289633233606,0.15681688253682854,14.666666666666666,1500.0,196.0
AR0234 (ON Semi),CIS,centroid,100,100,20.0,20.0,5.0,,0.04,~$20-40,0.06066666666666668,0.2976427089145374,0.08071546307610929,25.333333333333332,1500.0,191.66666666666666
AR0234 (ON Semi),CIS,centroid,200,200,20.0,40.0,5.0,,0.04,~$20-40,-0.03533333333333329,0.3139726524270546,0.018813910548613023,27.666666666666668,1500.0,130.0
AR0234 (ON Semi),CIS,centroid,50,50,20.0,10.0,5.0,,0.04,~$20-40,0.12244444444444443,0.21808924141592098,0.13448676276959104,13.666666666666666,1500.0,200.0
IMX327 (Sony),CIS,sort,10,10,86.25,2.0,15.0,,0.25,~$15-25,0.5,0.048421328587814894,0.6666666666666666,0.0,1500.0,750.0
IMX327 (Sony),CIS,sort,200,200,86.25,40.0,15.0,,0.25,~$15-25,0.4504444444444444,0.2190799554000631,0.22128450367508842,17.333333333333332,1500.0,702.3333333333334
IMX327 (Sony),CIS,sort,50,50,86.25,10.0,15.0,,0.25,~$15-25,0.5,0.07850564207357576,0.6666666666666666,0.0,1500.0,750.0
IMX327 (Sony),CIS,sort,100,100,86.25,20.0,15.0,,0.25,~$15-25,0.4888888888888889,0.12547730180437341,0.42263596480457216,5.0,1500.0,738.3333333333334
IMX327 (Sony),CIS,sort,500,500,86.25,100.0,15.0,,0.25,~$15-25,-0.016444444444444484,0.32815854067324296,0.026503006254434386,37.666666666666664,1500.0,134.33333333333334
AR0234 (ON Semi),CIS,centroid,1000,1000,20.0,200.0,5.0,,0.04,~$20-40,0.0028888888888888666,0.06648973716612279,0.005760350837638123,0.0,1500.0,4.333333333333333
AR0234 (ON Semi),CIS,centroid,2000,2000,20.0,400.0,5.0,,0.04,~$20-40,0.0031111111111111014,0.09661348601744087,0.006202728493673571,0.0,1500.0,4.666666666666667
IMX327 (Sony),CIS,sort,1000,1000,86.25,200.0,15.0,,0.25,~$15-25,-0.004888888888888869,0.12005047271558304,0.006581842379709467,2.0,1500.0,19.333333333333332
AR0234 (ON Semi),CIS,iou,500,500,20.0,100.0,5.0,,0.04,~$20-40,0.0028888888888888666,0.07608835518902306,0.005760350837638123,0.0,1500.0,4.333333333333333
AR0234 (ON Semi),CIS,iou,50,50,20.0,10.0,5.0,,0.04,~$20-40,0.10933333333333328,0.21348880088812497,0.09096728986951275,20.333333333333332,1500.0,185.66666666666666
AR0234 (ON Semi),CIS,iou,200,200,20.0,40.0,5.0,,0.04,~$20-40,-0.0020000000000000018,0.18804919843955767,0.006162950466788747,2.0,1500.0,14.333333333333334
AR0234 (ON Semi),CIS,iou,100,100,20.0,20.0,5.0,,0.04,~$20-40,0.00666666666666671,0.29334221026474977,0.019118713027657632,30.0,1500.0,68.0
AR0234 (ON Semi),CIS,iou,10,10,20.0,2.0,5.0,,0.04,~$20-40,0.12088888888888889,0.0944289633233606,0.15681688253682854,14.666666666666666,1500.0,196.0
AR0234 (ON Semi),CIS,iou,1000,1000,20.0,200.0,5.0,,0.04,~$20-40,0.0028888888888888666,0.06648973716612279,0.005760350837638123,0.0,1500.0,4.333333333333333
AR0234 (ON Semi),CIS,iou,2000,2000,20.0,400.0,5.0,,0.04,~$20-40,0.0031111111111111014,0.09661348601744087,0.006202728493673571,0.0,1500.0,4.666666666666667
AR0234 (ON Semi),CIS,sort,500,500,20.0,100.0,5.0,,0.04,~$20-40,0.0028888888888888666,0.07608835518720099,0.005760350837638123,0.0,1500.0,4.333333333333333
AR0234 (ON Semi),CIS,sort,2000,2000,20.0,400.0,5.0,,0.04,~$20-40,0.0031111111111111014,0.09661348601874786,0.006202728493673571,0.0,1500.0,4.666666666666667
AR0234 (ON Semi),CIS,sort,1000,1000,20.0,200.0,5.0,,0.04,~$20-40,0.0028888888888888666,0.06648973716961898,0.005760350837638123,0.0,1500.0,4.333333333333333
AR0234 (ON Semi),CIS,sort,200,200,20.0,40.0,5.0,,0.04,~$20-40,-0.00022222222222216073,0.21106516414324053,0.006608530700114984,2.6666666666666665,1500.0,13.0
AR0234 (ON Semi),CIS,sort,50,50,20.0,10.0,5.0,,0.04,~$20-40,0.11844444444444446,0.20361256423068252,0.12475127351605673,15.0,1500.0,193.33333333333334
AR0234 (ON Semi),CIS,sort,10,10,20.0,2.0,5.0,,0.04,~$20-40,0.12088888888888889,0.08477692164682678,0.15681688253682854,14.666666666666666,1500.0,196.0
AR0234 (ON Semi),CIS,sort,100,100,20.0,20.0,5.0,,0.04,~$20-40,0.03288888888888889,0.289653106705831,0.047561664866509513,22.333333333333332,1500.0,97.66666666666667
AR0234 (ON Semi),CIS,centroid,2000,2000,40.0,400.0,15.0,,0.12,~$20-40,0.0031111111111111014,0.11085876118638581,0.006202728493673571,0.0,1500.0,4.666666666666667
AR0234 (ON Semi),CIS,centroid,10,10,40.0,2.0,15.0,,0.12,~$20-40,0.46822222222222226,0.0857253780789196,0.63780813532742,0.0,1500.0,702.3333333333334
AR0234 (ON Semi),CIS,centroid,50,50,40.0,10.0,15.0,,0.12,~$20-40,0.4697777777777778,0.11285252782225251,0.6279761435373198,0.3333333333333333,1500.0,705.0
AR0234 (ON Semi),CIS,centroid,100,100,40.0,20.0,15.0,,0.12,~$20-40,0.46177777777777784,0.1605811243622075,0.40588284533681945,5.0,1500.0,697.6666666666666
AR0234 (ON Semi),CIS,centroid,200,200,40.0,40.0,15.0,,0.12,~$20-40,0.39999999999999997,0.2543834713311807,0.20431744623783654,23.666666666666668,1500.0,676.3333333333334
AR0234 (ON Semi),CIS,centroid,500,500,40.0,100.0,15.0,,0.12,~$20-40,-0.05444444444444444,0.3334378283245192,0.04433329061922006,92.33333333333333,1500.0,498.0
AR0234 (ON Semi),CIS,centroid,1000,1000,40.0,200.0,15.0,,0.12,~$20-40,-0.06266666666666665,0.31985169092825966,0.00818150243726669,22.0,1500.0,130.0
AR0234 (ON Semi),CIS,iou,500,500,40.0,100.0,15.0,,0.12,~$20-40,-0.02244444444444449,0.29163273182632704,0.008022084881023725,32.666666666666664,1500.0,79.0
AR0234 (ON Semi),CIS,iou,10,10,40.0,2.0,15.0,,0.12,~$20-40,0.46822222222222226,0.0857253780789196,0.63780813532742,0.0,1500.0,702.3333333333334
AR0234 (ON Semi),CIS,iou,2000,2000,40.0,400.0,15.0,,0.12,~$20-40,0.0031111111111111014,0.11085876118638581,0.006202728493673571,0.0,1500.0,4.666666666666667
AR0234 (ON Semi),CIS,iou,50,50,40.0,10.0,15.0,,0.12,~$20-40,0.4697777777777778,0.11285252782225251,0.6279761435373198,0.3333333333333333,1500.0,705.0
AR0234 (ON Semi),CIS,iou,100,100,40.0,20.0,15.0,,0.12,~$20-40,0.4597777777777778,0.1603789658322962,0.3928885519243938,6.0,1500.0,695.6666666666666
AR0234 (ON Semi),CIS,iou,200,200,40.0,40.0,15.0,,0.12,~$20-40,0.24644444444444447,0.24723414549691322,0.07178015901941708,95.66666666666667,1500.0,497.3333333333333
AR0234 (ON Semi),CIS,iou,1000,1000,40.0,200.0,15.0,,0.12,~$20-40,-0.0037777777777778057,0.10602243143538174,0.006158594540793374,0.6666666666666666,1500.0,15.666666666666666
AR0234 (ON Semi),CIS,sort,2000,2000,40.0,400.0,15.0,,0.12,~$20-40,0.0031111111111111014,0.11085876118392206,0.006202728493673571,0.0,1500.0,4.666666666666667
IMX462 (Sony),CIS,centroid,500,500,24.42,100.0,5.0,,0.04,~$20-30,0.0033333333333332993,0.06821857958500839,0.0066445182724252485,0.0,1500.0,5.0
IMX462 (Sony),CIS,centroid,10,10,24.42,2.0,5.0,,0.04,~$20-30,0.16333333333333333,0.0791801116090499,0.2808022922636103,0.0,1500.0,245.0
IMX462 (Sony),CIS,centroid,50,50,24.42,10.0,5.0,,0.04,~$20-30,0.16155555555555554,0.20999564606756613,0.2792741165234002,0.0,1500.0,245.0
IMX462 (Sony),CIS,centroid,100,100,24.42,20.0,5.0,,0.04,~$20-30,0.0911111111111111,0.2868054120794278,0.14345962636324572,12.666666666666666,1500.0,233.33333333333334
AR0234 (ON Semi),CIS,sort,50,50,40.0,10.0,15.0,,0.12,~$20-40,0.4697777777777778,0.08983844399123732,0.6279761435373198,0.3333333333333333,1500.0,705.0
AR0234 (ON Semi),CIS,sort,10,10,40.0,2.0,15.0,,0.12,~$20-40,0.46822222222222226,0.06669060890664429,0.63780813532742,0.0,1500.0,702.3333333333334
IMX462 (Sony),CIS,centroid,200,200,24.42,40.0,5.0,,0.04,~$20-30,-0.0366666666666667,0.32105103079685415,0.020652067434250923,30.0,1500.0,146.33333333333334
IMX462 (Sony),CIS,centroid,1000,1000,24.42,200.0,5.0,,0.04,~$20-30,0.0033333333333332993,0.065554893366203,0.0066445182724252485,0.0,1500.0,5.0
AR0234 (ON Semi),CIS,sort,100,100,40.0,20.0,15.0,,0.12,~$20-40,0.4604444444444445,0.13328807693436592,0.40370036479368315,5.666666666666667,1500.0,696.3333333333334
AR0234 (ON Semi),CIS,sort,200,200,40.0,40.0,15.0,,0.12,~$20-40,0.41911111111111116,0.2208975628111891,0.21243189178100405,16.333333333333332,1500.0,659.0
IMX462 (Sony),CIS,centroid,2000,2000,24.42,400.0,5.0,,0.04,~$20-30,0.0033333333333332993,0.05624523148515945,0.0066445182724252485,0.0,1500.0,5.0
AR0234 (ON Semi),CIS,sort,1000,1000,40.0,200.0,15.0,,0.12,~$20-40,-0.003777777777777732,0.09270794587302882,0.006158297377612344,0.6666666666666666,1500.0,15.666666666666666
AR0234 (ON Semi),CIS,sort,500,500,40.0,100.0,15.0,,0.12,~$20-40,-0.020444444444444487,0.31423729798484923,0.01944429105487981,36.666666666666664,1500.0,110.0
IMX462 (Sony),CIS,iou,50,50,24.42,10.0,5.0,,0.04,~$20-30,0.15155555555555555,0.20637389677146234,0.2120260930397805,5.0,1500.0,235.0
IMX462 (Sony),CIS,iou,100,100,24.42,20.0,5.0,,0.04,~$20-30,0.010888888888888911,0.263718515157833,0.0194237979347352,33.0,1500.0,78.66666666666667
IMX462 (Sony),CIS,iou,10,10,24.42,2.0,5.0,,0.04,~$20-30,0.16333333333333333,0.0791801116090499,0.2808022922636103,0.0,1500.0,245.0
IMX462 (Sony),CIS,iou,1000,1000,24.42,200.0,5.0,,0.04,~$20-30,0.0033333333333332993,0.065554893366203,0.0066445182724252485,0.0,1500.0,5.0
IMX462 (Sony),CIS,iou,200,200,24.42,40.0,5.0,,0.04,~$20-30,-0.003333333333333336,0.1792487397481023,0.006583291776213408,4.0,1500.0,19.0
IMX462 (Sony),CIS,iou,500,500,24.42,100.0,5.0,,0.04,~$20-30,0.0033333333333332993,0.06821857958500839,0.0066445182724252485,0.0,1500.0,5.0
IMX462 (Sony),CIS,iou,2000,2000,24.42,400.0,5.0,,0.04,~$20-30,0.0033333333333332993,0.05624523148515945,0.0066445182724252485,0.0,1500.0,5.0
